Thread  	Address                 	Instruction                     	Result                                  	
000008AC	.text:00401AE2          	sub     dword ptr [esp], 0FBF39141h	                                        	
000008AC	.text:00401AE9          	push    esp                     	ESP=0012FE10                            	
000008AC	.text:00401AEA          	add     dword ptr [esp], 0FFFFFFF8h	CF=1 PF=1 AF=0                          	
000008AC	.text:00401AEE          	retn                            	ESP=0012FE14                            	
000008AC	Stack[000007B0]:0012FE0C	mov     cl, [esp+ebx+1C8C8A88h] 	EAX=00404C46 CF=0 PF=0                  	
000008AC	Stack[000007B0]:0012FE0E	sbb     al, 88h                 	ESP=0012FE18                            	
000008AC	.text:00401AEF          	jz      short loc_401AF4        	                                        	
000008AC	.text:00401AF1          	jnz     short loc_401AF4        	                                        	
000008AC	.text:loc_401AF4        	mov     dword ptr [esp-10h], 881C8C8Ah	                                        	
000008AC	.text:00401AFC          	mov     dword ptr [esp-0Ch], 0C3000000h	                                        	
000008AC	.text:00401B04          	jnz     short loc_401B09        	                                        	
000008AC	.text:loc_401B09        	push    offset loc_401B14       	ESP=0012FE14                            	
000008AC	.text:00401B0E          	push    esp                     	ESP=0012FE10                            	
000008AC	.text:00401B0F          	sub     dword ptr [esp], 0Ch    	AF=1                                    	
000008AC	.text:00401B13          	retn                            	ESP=0012FE14                            	
000008AC	Stack[000007B0]:0012FE08	mov     cl, [esp+ebx+1C8C8A88h] 	ECX=00000093                            	
000008AC	Stack[000007B0]:0012FE0F	mov     [edx-7577E374h], cl     	ESP=0012FE18                            	
000008AC	.text:loc_401B14        	rol     al, cl                  	EAX=00404C32 OF=1                       	
000008AC	.text:00401B16          	mov     ebx, [esp+ebx+2Ch]      	EBX=6B5A16EB                            	
000008AC	.text:00401B1A          	jnz     short loc_401B20        	                                        	
000008AC	.text:loc_401B20        	mov     dword ptr [esp-0Ch], 0C3D3B00Fh	                                        	
000008AC	.text:00401B28          	jz      short loc_401B2D        	                                        	
000008AC	.text:00401B2A          	jnz     short loc_401B2D        	                                        	
000008AC	.text:loc_401B2D        	push    offset loc_401B38       	ESP=0012FE14                            	
000008AC	.text:00401B32          	lea     ecx, [esp-8]            	ECX=0012FE0C                            	
000008AC	.text:00401B36          	push    ecx                     	ESP=0012FE10                            	
000008AC	.text:00401B37          	retn                            	ESP=0012FE14                            	
000008AC	Stack[000007B0]:0012FE0C	mov     cl, [esp+ebx+1C8C8A88h] 	EAX=00404CEB CF=1 PF=1 OF=0             	
000008AC	Stack[000007B0]:0012FE0F	mov     [edx-7577E374h], cl     	ESP=0012FE18                            	
000008AC	.text:loc_401B38        	jz      short loc_401B3D        	                                        	
000008AC	.text:00401B3A          	jnz     short loc_401B3D        	                                        	
000008AC	.text:loc_401B3D        	cmovnz  esi, edx                	ESI=00000001                            	
000008AC	.text:00401B40          	xor     ebx, ebx                	EBX=00000000 CF=0 AF=0 ZF=1             	
000008AC	.text:00401B42          	jz      short loc_401B46        	                                        	
000008AC	.text:loc_401B46        	mov     ah, al                  	EAX=0040EBEB                            	
000008AC	.text:00401B48          	xchg    eax, esi                	EAX=00000001 ESI=0040EBEB               	
000008AC	.text:00401B49          	jnz     short loc_401B4F        	                                        	
000008AC	.text:00401B4B          	jz      short loc_401B4F        	                                        	
000008AC	.text:loc_401B4F        	mov     dword ptr [esp-0Ch], 0C3D3B00Fh	                                        	
000008AC	.text:00401B57          	push    5C841571h               	ESP=0012FE14                            	
000008AC	.text:00401B5C          	push    esp                     	ESP=0012FE10                            	
000008AC	.text:00401B5D          	sub     dword ptr [esp+4], 5C43FA07h	AF=1 ZF=0                               	
000008AC	.text:00401B65          	sub     dword ptr [esp], 8      	                                        	
000008AC	.text:00401B69          	retn                            	ESP=0012FE14                            	
000008AC	Stack[000007B0]:0012FE0C	mov     cl, [esp+ebx+1C8C8A88h] 	EAX=00000000 PF=0 AF=0                  	
000008AC	Stack[000007B0]:0012FE0F	mov     [edx-7577E374h], cl     	ESP=0012FE18                            	
000008AC	.text:00401B6A          	cmovz   eax, edx                	                                        	
000008AC	.text:00401B6D          	test    eax, eax                	PF=1 ZF=1                               	
000008AC	.text:00401B6F          	jz      short loc_401B7B        	                                        	
000008AC	.text:loc_401B7B        	inc     dword ptr [ebp-14h]     	ZF=0                                    	
000008AC	.text:00401B7E          	add     esp, 0DCh               	ESP=0012FEF4 PF=0 AF=1                  	
000008AC	.text:00401B84          	jnz     short loc_401B87        	                                        	
000008AC	.text:loc_401B87        	mov     dword ptr [esp-10h], 301D8B64h	                                        	
000008AC	.text:loc_401B8F        	mov     dword ptr [esp-0Ch], 0C3000000h	                                        	
000008AC	.text:00401B97          	push    offset loc_401BA2       	ESP=0012FEF0                            	
000008AC	.text:00401B9C          	push    esp                     	ESP=0012FEEC                            	
000008AC	.text:00401B9D          	sub     dword ptr [esp], 0Ch    	PF=1                                    	
000008AC	.text:00401BA1          	retn                            	ESP=0012FEF0                            	
000008AC	Stack[000007B0]:0012FEE4	pusha                           	EBX=7FFDA000                            	
000008AC	Stack[000007B0]:0012FEEB	xor     al, 45h                 	ESP=0012FEF4                            	
000008AC	.text:loc_401BA2        	mov     ecx, 0Dh                	ECX=0000000D                            	
000008AC	.text:00401BA7          	shl     ecx, 3                  	ECX=00000068 PF=0 AF=0                  	
000008AC	.text:00401BAA          	jnz     short loc_401BAD        	                                        	
