Thread  	Address                 	Instruction                     	Result                                  	
000001DC	.text:dword_40199C+2    	jmp     short loc_4019A5        	                                        	
000001DC	.text:loc_4019A5        	mov     dword ptr [ebx+30h], 7748F080h	                                        	
000001DC	.text:004019AC          	push    eax                     	ESP=0012FE08                            	
000001DC	.text:004019AD          	popf                            	ESP=0012FE0C PF=0 ZF=0                  	
000001DC	.text:004019AE          	jnz     short loc_4019B1        	                                        	
000001DC	.text:loc_4019B1        	mov     dword ptr [ebx+2Ch], 0B8CCC2BAh	                                        	
000001DC	.text:004019B8          	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:004019BC          	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000001DC	.text:004019BE          	jz      short loc_4019BA        	                                        	
000001DC	.text:loc_4019BA        	jmp     short loc_4019C1        	                                        	
000001DC	.text:loc_4019C1        	mov     dword ptr [ebx+28h], 0F0C833F2h	                                        	
000001DC	.text:004019C8          	jz      short loc_4019CD        	                                        	
000001DC	.text:loc_4019CD        	mov     dword ptr [ebx+24h], 7307F613h	                                        	
000001DC	.text:004019D4          	jz      short loc_4019D7        	                                        	
000001DC	.text:loc_4019D7        	mov     dword ptr [ebx+20h], 2CD1A1Fh	                                        	
000001DC	.text:004019DE          	jz      short loc_4019E1        	                                        	
000001DC	.text:loc_4019E1        	mov     dword ptr [ebx+18h], 3D7F8C7h	                                        	
000001DC	.text:dword_4019E8      	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:dword_4019E8+4    	xor     eax, eax                	EAX=00000000                            	
000001DC	.text:dword_4019E8+6    	jz      short near ptr dword_4019E8+2	                                        	
000001DC	.text:dword_4019E8+2    	jmp     short loc_4019F1        	                                        	
000001DC	.text:loc_4019F1        	mov     dword ptr [ebx+14h], 98C35C1Fh	                                        	
000001DC	.text:004019F8          	sub     esp, 4                  	ESP=0012FE08 PF=0 ZF=0                  	
000001DC	.text:004019FB          	mov     [esp], eax              	                                        	
000001DC	.text:004019FE          	popf                            	ESP=0012FE0C                            	
000001DC	.text:004019FF          	jnz     short loc_401A02        	                                        	
000001DC	.text:loc_401A02        	mov     dword ptr [ebx+10h], 92C81DF9h	                                        	
000001DC	.text:loc_401A09        	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:00401A0D          	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000001DC	.text:00401A0F          	jz      short near ptr loc_401A09+2	                                        	
000001DC	.text:loc_401A09+2      	jmp     short loc_401A12        	                                        	
000001DC	.text:loc_401A12        	mov     dword ptr [ebx+1Ch], 0E73C8AB0h	                                        	
000001DC	.text:00401A19          	jz      short loc_401A1D        	                                        	
000001DC	.text:loc_401A1D        	mov     dword ptr [ebx+0Ch], 43586CD8h	                                        	
000001DC	.text:00401A24          	jz      short loc_401A29        	                                        	
000001DC	.text:loc_401A29        	mov     dword ptr [ebx+8], 9F2F8AC1h	                                        	
000001DC	.text:00401A30          	jz      short loc_401A33        	                                        	
000001DC	.text:loc_401A33        	mov     dword ptr [ebx+4], 584EF20Ah	                                        	
000001DC	.text:00401A3A          	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:00401A3E          	xor     eax, eax                	EAX=00000000                            	
000001DC	.text:00401A40          	jz      short near ptr unk_401A3C	                                        	
000001DC	.text:unk_401A3C        	jmp     short loc_401A43        	                                        	
000001DC	.text:loc_401A43        	mov     dword ptr [ebx], 776DA9CCh	                                        	
000001DC	.text:00401A49          	xor     esi, esi                	ESI=00000000                            	
000001DC	.text:00401A4B          	jz      short loc_401A4E        	                                        	
000001DC	.text:loc_401A4E        	mov     edx, esi                	EDX=00000000                            	
000001DC	.text:00401A50          	jz      short loc_401A53        	                                        	
000001DC	.text:loc_401A53        	inc     edx                     	EDX=00000001 PF=0 ZF=0                  	
000001DC	.text:dword_401A54      	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:dword_401A54+4    	xor     eax, eax                	EAX=00000000 PF=1 ZF=1                  	
000001DC	.text:dword_401A54+6    	jz      short near ptr dword_401A54+2	                                        	
000001DC	.text:dword_401A54+2    	jmp     short near ptr dword_401A54+9	                                        	
000001DC	.text:dword_401A54+9    	jz      short near ptr loc_401A60+1	                                        	
000001DC	.text:loc_401A60+1      	mov     ax, 5EBh                	EAX=000005EB                            	
000001DC	.text:00401A65          	xor     eax, eax                	EAX=00000000                            	
000001DC	.text:00401A67          	jz      short loc_401A63        	                                        	
000001DC	.text:loc_401A63        	jmp     short loc_401A6A        	                                        	
000001DC	.text:loc_401A6A        	movsx   eax, dl                 	EAX=00000001                            	
000001DC	.text:00401A6D          	shl     eax, 16h                	EAX=00400000 ZF=0                       	
