Thread  	Address                 	Instruction                     	Result                                  	
000008AC	.text:00401B4B          	jz      short loc_401B4F        	                                        	
000008AC	.text:loc_401B4F        	mov     dword ptr [esp-0Ch], 0C3D3B00Fh	                                        	
000008AC	.text:00401B57          	push    5C841571h               	ESP=0012FE10                            	
000008AC	.text:00401B5C          	push    esp                     	ESP=0012FE0C                            	
000008AC	.text:00401B5D          	sub     dword ptr [esp+4], 5C43FA07h	AF=1 ZF=0                               	
000008AC	.text:00401B65          	sub     dword ptr [esp], 8      	PF=0                                    	
000008AC	.text:00401B69          	retn                            	ESP=0012FE10                            	
000008AC	Stack[000007B0]:0012FE08	mov     cl, [esp+ebx+1C8C8A88h] 	EAX=00000000 AF=0                       	
000008AC	Stack[000007B0]:0012FE0B	mov     [edx-7577E374h], cl     	ESP=0012FE14                            	
000008AC	.text:00401B6A          	cmovz   eax, edx                	                                        	
000008AC	.text:00401B6D          	test    eax, eax                	PF=1 ZF=1                               	
000008AC	.text:00401B6F          	jz      short loc_401B7B        	                                        	
000008AC	.text:loc_401B7B        	inc     dword ptr [ebp-14h]     	ZF=0                                    	
000008AC	.text:00401B7E          	add     esp, 0DCh               	ESP=0012FEF0 AF=1                       	
000008AC	.text:00401B84          	jnz     short loc_401B87        	                                        	
000008AC	.text:loc_401B87        	mov     dword ptr [esp-10h], 301D8B64h	                                        	
000008AC	.text:loc_401B8F        	mov     dword ptr [esp-0Ch], 0C3000000h	                                        	
000008AC	.text:00401B97          	push    offset loc_401BA2       	ESP=0012FEEC                            	
000008AC	.text:00401B9C          	push    esp                     	ESP=0012FEE8                            	
000008AC	.text:00401B9D          	sub     dword ptr [esp], 0Ch    	PF=0 AF=0                               	
000008AC	.text:00401BA1          	retn                            	ESP=0012FEEC                            	
000008AC	Stack[000007B0]:0012FEE0	hlt                             	EBX=7FFDA000                            	
000008AC	Stack[000007B0]:0012FEE7	sbb     ecx, [esi+45344A40h]    	ESP=0012FEF0                            	
000008AC	.text:loc_401BA2        	mov     ecx, 0Dh                	ECX=0000000D                            	
000008AC	.text:00401BA7          	shl     ecx, 3                  	ECX=00000068                            	
000008AC	.text:00401BAA          	jnz     short loc_401BAD        	                                        	
000008AC	.text:loc_401BAD        	mov     bl, [ebx+ecx]           	EBX=7FFDA070                            	
000008AC	.text:00401BB0          	shr     ebx, 3                  	EBX=0FFFB40E                            	
000008AC	.text:00401BB3          	and     ebx, 0Eh                	EBX=0000000E                            	
000008AC	.text:00401BB6          	shr     ebx, 1                  	EBX=00000007                            	
000008AC	.text:00401BB8          	jz      short loc_401BBD        	                                        	
000008AC	.text:00401BBA          	jnz     short loc_401BBD        	                                        	
000008AC	.text:loc_401BBD        	cmp     ebx, 7                  	PF=1 ZF=1                               	
000008AC	.text:00401BC0          	setz    bl                      	EBX=00000001                            	
000008AC	.text:00401BC3          	sub     al, bl                  	EAX=000000FF CF=1 AF=1 ZF=0 SF=1        	
000008AC	.text:00401BC5          	pop     ebx                     	EBX=000003FC ESP=0012FEF4               	
000008AC	.text:00401BC6          	add     eax, ebx                	EAX=000004FB CF=0 PF=0 SF=0             	
000008AC	.text:00401BC8          	jnz     short locret_401BCD     	                                        	
000008AC	.text:locret_401BCD     	retn                            	ESP=0012FEF8                            	
000008AC	.text:00401736          	jz      short loc_40173B        	                                        	
000008AC	.text:00401738          	jnz     short loc_40173B        	                                        	
000008AC	.text:loc_40173B        	push    ebx                     	ESP=0012FEF4                            	
000008AC	.text:0040173C          	push    eax                     	ESP=0012FEF0                            	
000008AC	.text:0040173D          	jnz     short loc_401742        	                                        	
000008AC	.text:loc_401742        	mov     dword ptr [esp], 200000h	                                        	
000008AC	.text:00401749          	ror     dword ptr [esp], 1Fh    	                                        	
000008AC	.text:0040174D          	sub     dword ptr [esp], 0FFFFE8A5h	CF=1                                    	
000008AC	.text:00401754          	jnz     short locret_401758     	                                        	
000008AC	.text:locret_401758     	retn    4                       	ESP=0012FEF8                            	
000008AC	.text:0040175B          	push    eax                     	ESP=0012FEF4                            	
000008AC	.text:0040175C          	add     esp, 0FFFFFF24h         	ESP=0012FE18 PF=1 AF=0                  	
000008AC	.text:00401762          	jnz     short loc_401766        	                                        	
000008AC	.text:loc_401766        	mov     ebx, esp                	EBX=0012FE18                            	
000008AC	.text:00401768          	mov     dword ptr [ebx+0D8h], 9FAB3165h	                                        	
000008AC	.text:00401772          	mov     dword ptr [ebx+0D4h], 3960C446h	                                        	
000008AC	.text:0040177C          	mov     dword ptr [ebx+0D0h], 0A8EF74F1h	                                        	
000008AC	.text:loc_401786        	mov     dword ptr [ebx+0CCh], 0FF9FE6B2h	                                        	
000008AC	.text:00401790          	mov     dword ptr [ebx+0C8h], 0BDB54632h	                                        	
000008AC	.text:0040179A          	mov     dword ptr [ebx+0C4h], 0EF26678Eh	                                        	
000008AC	.text:004017A4          	mov     dword ptr [ebx+0C0h], 0EB0DC9EBh	                                        	
000008AC	.text:loc_4017AE        	mov     dword ptr [ebx+0BCh], 4C96E345h	                                        	
000008AC	.text:004017B8          	mov     dword ptr [ebx+0B8h], 344A408Eh	                                        	
000008AC	.text:004017C2          	mov     ax, 6EBh                	EAX=000006EB                            	
000008AC	.text:004017C6          	xor     eax, eax                	EAX=00000000 CF=0 ZF=1                  	
